analysis,bin,calibration_error,count,degradation_profile,effective_bin_count,feature_set,link,mean_probability,model,observed_miss_rate,partition,pipeline_type,probability_max,probability_min,requested_bin_count,sample_offset_us,scenario_id,stage
per_link,5,0.0933255836873714,4320,,10,F0+F1-polling-1ms+F2-exportable,0,0.01170746921018632,histogram_gradient_boosting,0.04490740740740741,ood:obss_plus_legacy_mixed8,model,0.01554801039386765,0.008992772134256583,10,1000,obss_plus_legacy_mixed8,T1
per_link,6,0.0933255836873714,4320,,10,F0+F1-polling-1ms+F2-exportable,0,0.02080145782649917,histogram_gradient_boosting,0.09930555555555555,ood:obss_plus_legacy_mixed8,model,0.02745815133653005,0.015551815688615628,10,1000,obss_plus_legacy_mixed8,T1
per_link,7,0.0933255836873714,4320,,10,F0+F1-polling-1ms+F2-exportable,0,0.04036070595528231,histogram_gradient_boosting,0.1699074074074074,ood:obss_plus_legacy_mixed8,model,0.05824970068816467,0.027458963976850333,10,1000,obss_plus_legacy_mixed8,T1
per_link,8,0.0933255836873714,4320,,10,F0+F1-polling-1ms+F2-exportable,0,0.09864187869522165,histogram_gradient_boosting,0.38101851851851853,ood:obss_plus_legacy_mixed8,model,0.1535830448867087,0.05825278589383748,10,1000,obss_plus_legacy_mixed8,T1
per_link,9,0.0933255836873714,4320,,10,F0+F1-polling-1ms+F2-exportable,0,0.35849999356434636,histogram_gradient_boosting,0.7076388888888889,ood:obss_plus_legacy_mixed8,model,0.9140826132731992,0.15361919813891492,10,1000,obss_plus_legacy_mixed8,T1
per_link,0,0.006076902395794067,3617,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.00010974868053966811,histogram_gradient_boosting,0.0,in_distribution_test,model,0.00014662554431103426,7.561506538166747e-05,10,1000,,T1
per_link,1,0.006076902395794067,3596,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0001916140730508203,histogram_gradient_boosting,0.0,in_distribution_test,model,0.0002219044658600879,0.00014669616634145223,10,1000,,T1
per_link,2,0.006076902395794067,3586,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0002721776186332885,histogram_gradient_boosting,0.0002788622420524261,in_distribution_test,model,0.00036491901008261704,0.00022220176705994686,10,1000,,T1
per_link,3,0.006076902395794067,3601,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0006002463151789896,histogram_gradient_boosting,0.00027770063871146905,in_distribution_test,model,0.0008565035383318938,0.0003650487820897464,10,1000,,T1
per_link,4,0.006076902395794067,3600,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.001350586450671045,histogram_gradient_boosting,0.0002777777777777778,in_distribution_test,model,0.002122670348904993,0.000856538118965813,10,1000,,T1
per_link,5,0.006076902395794067,3600,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.006086301292378603,histogram_gradient_boosting,0.004722222222222222,in_distribution_test,model,0.01367188840949546,0.0021230733914627165,10,1000,,T1
per_link,6,0.006076902395794067,3600,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.024047068704085975,histogram_gradient_boosting,0.027777777777777776,in_distribution_test,model,0.039222785809640004,0.01367297115946318,10,1000,,T1
per_link,7,0.006076902395794067,3600,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.05892276000368377,histogram_gradient_boosting,0.043333333333333335,in_distribution_test,model,0.08103623385678484,0.03922612105962974,10,1000,,T1
per_link,8,0.006076902395794067,3600,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.1182539199073551,histogram_gradient_boosting,0.1025,in_distribution_test,model,0.15993769348998096,0.08105743605172833,10,1000,,T1
per_link,9,0.006076902395794067,3600,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.3256826741121761,histogram_gradient_boosting,0.3030555555555556,in_distribution_test,model,0.878374774289071,0.15997352490542233,10,1000,,T1
per_link,0,0.00558188641356874,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0006849773436066011,histogram_gradient_boosting,0.0,ood:obss_only,model,0.0009796072951220164,9.825619379540415e-05,10,1000,obss_only,T1
per_link,1,0.00558188641356874,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0012344156554144265,histogram_gradient_boosting,0.000925925925925926,ood:obss_only,model,0.001512475766973209,0.0009796297654097084,10,1000,obss_only,T1
per_link,2,0.00558188641356874,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0018669802336408218,histogram_gradient_boosting,0.004861111111111111,ood:obss_only,model,0.002214798011820827,0.0015133197279217437,10,1000,obss_only,T1
per_link,3,0.00558188641356874,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0025654908052069473,histogram_gradient_boosting,0.005555555555555556,ood:obss_only,model,0.002926169241989455,0.0022150057321494734,10,1000,obss_only,T1
per_link,4,0.00558188641356874,4317,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0033064330466189987,histogram_gradient_boosting,0.005327773917072041,ood:obss_only,model,0.0036855380054638767,0.002926365034269159,10,1000,obss_only,T1
per_link,5,0.00558188641356874,4319,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.004090807413569657,histogram_gradient_boosting,0.008335262792313036,ood:obss_only,model,0.004501404641410499,0.0036856191232751416,10,1000,obss_only,T1
per_link,6,0.00558188641356874,4324,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.004963541174425212,histogram_gradient_boosting,0.005550416281221091,ood:obss_only,model,0.005476542707237527,0.004501467209944942,10,1000,obss_only,T1
per_link,7,0.00558188641356874,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.00615489634597014,histogram_gradient_boosting,0.007407407407407408,ood:obss_only,model,0.0069888312610116325,0.005476554562426941,10,1000,obss_only,T1
per_link,8,0.00558188641356874,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.008745507545752703,histogram_gradient_boosting,0.013888888888888888,ood:obss_only,model,0.011635006822612206,0.0069891185370085035,10,1000,obss_only,T1
per_link,9,0.00558188641356874,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.038711075062467605,histogram_gradient_boosting,0.07430555555555556,ood:obss_only,model,0.8536586219559145,0.011637255059522037,10,1000,obss_only,T1
per_link,0,0.10338572337787544,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0017357912048690674,histogram_gradient_boosting,0.004861111111111111,ood:obss_plus_legacy_mixed8,model,0.0024565477991563885,0.00028454977732201496,10,1000,obss_plus_legacy_mixed8,T1
per_link,1,0.10338572337787544,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0029865597225416938,histogram_gradient_boosting,0.010416666666666666,ood:obss_plus_legacy_mixed8,model,0.003479799732984027,0.002456820689253474,10,1000,obss_plus_legacy_mixed8,T1
per_link,2,0.10338572337787544,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.0040059470659432,histogram_gradient_boosting,0.020370370370370372,ood:obss_plus_legacy_mixed8,model,0.004563398278918003,0.0034799121443935908,10,1000,obss_plus_legacy_mixed8,T1
per_link,3,0.10338572337787544,4319,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.005276703284749359,histogram_gradient_boosting,0.01643899050706182,ood:obss_plus_legacy_mixed8,model,0.006136792639145367,0.0045635942210058775,10,1000,obss_plus_legacy_mixed8,T1
per_link,4,0.10338572337787544,4321,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.007307692483014643,histogram_gradient_boosting,0.03031705623698218,ood:obss_plus_legacy_mixed8,model,0.008866629961901549,0.006137169625732244,10,1000,obss_plus_legacy_mixed8,T1
per_link,5,0.10338572337787544,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.011652971565790385,histogram_gradient_boosting,0.05486111111111111,ood:obss_plus_legacy_mixed8,model,0.015061718649166356,0.00886725253352866,10,1000,obss_plus_legacy_mixed8,T1
per_link,6,0.10338572337787544,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.01938280720552108,histogram_gradient_boosting,0.12986111111111112,ood:obss_plus_legacy_mixed8,model,0.024722581657594684,0.015068623646416694,10,1000,obss_plus_legacy_mixed8,T1
per_link,7,0.10338572337787544,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.03340683259443211,histogram_gradient_boosting,0.21944444444444444,ood:obss_plus_legacy_mixed8,model,0.04454213434100679,0.024724180472317978,10,1000,obss_plus_legacy_mixed8,T1
per_link,8,0.10338572337787544,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.06316332179356797,histogram_gradient_boosting,0.34305555555555556,ood:obss_plus_legacy_mixed8,model,0.09268325086145239,0.044542971715826746,10,1000,obss_plus_legacy_mixed8,T1
per_link,9,0.10338572337787544,4320,polling_1ms,10,F0+F1-degraded:polling_1ms,0,0.30310329879405723,histogram_gradient_boosting,0.65625,ood:obss_plus_legacy_mixed8,model,0.8829517988795643,0.09268608756343678,10,1000,obss_plus_legacy_mixed8,T1
per_link,0,0.005516561796503162,3582,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0001397014408995604,histogram_gradient_boosting,0.0,in_distribution_test,model,0.0001772634115456887,9.149347102982494e-05,10,1000,,T1
per_link,1,0.005516561796503162,3628,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.000214966335048893,histogram_gradient_boosting,0.0,in_distribution_test,model,0.0002509952466004872,0.00017731210833975492,10,1000,,T1
per_link,2,0.005516561796503162,3585,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0002964546833302506,histogram_gradient_boosting,0.0,in_distribution_test,model,0.0003827732955707281,0.00025131744258516457,10,1000,,T1
per_link,3,0.005516561796503162,3605,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0006096262050625561,histogram_gradient_boosting,0.0005547850208044383,in_distribution_test,model,0.0008882162881205658,0.0003829359064163459,10,1000,,T1
per_link,4,0.005516561796503162,3600,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0013898817756471215,histogram_gradient_boosting,0.0002777777777777778,in_distribution_test,model,0.0021705326337297347,0.0008882577208676978,10,1000,,T1
per_link,5,0.005516561796503162,3600,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.006017214950937083,histogram_gradient_boosting,0.005555555555555556,in_distribution_test,model,0.013382175843982798,0.002174055352981819,10,1000,,T1
per_link,6,0.005516561796503162,3600,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.023722992216472606,histogram_gradient_boosting,0.025833333333333333,in_distribution_test,model,0.03848992477324936,0.013382847497920923,10,1000,,T1
per_link,7,0.005516561796503162,3600,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.05818368886241954,histogram_gradient_boosting,0.04638888888888889,in_distribution_test,model,0.08042493990814287,0.0384987097144914,10,1000,,T1
per_link,8,0.005516561796503162,3600,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.11781487732921521,histogram_gradient_boosting,0.09694444444444444,in_distribution_test,model,0.1578168013340448,0.08048064411313338,10,1000,,T1
per_link,9,0.005516561796503162,3600,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.32477716922610494,histogram_gradient_boosting,0.30666666666666664,in_distribution_test,model,0.9196581548836215,0.15783025954566915,10,1000,,T1
per_link,0,0.005406326494704264,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0007088504472384198,histogram_gradient_boosting,0.0,ood:obss_only,model,0.0010341631562131364,0.00011075502326483498,10,1000,obss_only,T1
per_link,1,0.005406326494704264,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0012964123964412158,histogram_gradient_boosting,0.000925925925925926,ood:obss_only,model,0.0015907371120672078,0.001034413518371181,10,1000,obss_only,T1
per_link,2,0.005406326494704264,4319,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0019614722972239925,histogram_gradient_boosting,0.003473026163463765,ood:obss_only,model,0.002318233763486091,0.001591150456841325,10,1000,obss_only,T1
per_link,3,0.005406326494704264,4321,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0026506625712792962,histogram_gradient_boosting,0.0050914140245313586,ood:obss_only,model,0.0029790247501789734,0.0023184386068745987,10,1000,obss_only,T1
per_link,4,0.005406326494704264,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.003286018129289693,histogram_gradient_boosting,0.007638888888888889,ood:obss_only,model,0.0035859583017664866,0.0029791453607769308,10,1000,obss_only,T1
per_link,5,0.005406326494704264,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.003884740601558287,histogram_gradient_boosting,0.00625,ood:obss_only,model,0.004204369366918346,0.003586010690011145,10,1000,obss_only,T1
per_link,6,0.005406326494704264,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.004587936293139529,histogram_gradient_boosting,0.0060185185185185185,ood:obss_only,model,0.005004234184050715,0.004204497158488818,10,1000,obss_only,T1
per_link,7,0.005406326494704264,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.005541284464978121,histogram_gradient_boosting,0.005324074074074074,ood:obss_only,model,0.006239033902795861,0.005004701736695854,10,1000,obss_only,T1
per_link,8,0.005406326494704264,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0079245971162722,histogram_gradient_boosting,0.010648148148148148,ood:obss_only,model,0.01090995505646287,0.006239293534705074,10,1000,obss_only,T1
per_link,9,0.005406326494704264,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.042845103225473864,histogram_gradient_boosting,0.08078703703703703,ood:obss_only,model,0.9038115798913398,0.010910228735087955,10,1000,obss_only,T1
per_link,0,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.001984481416470546,histogram_gradient_boosting,0.008101851851851851,ood:obss_plus_legacy_mixed8,model,0.0029023496640174997,0.00030514329609789286,10,1000,obss_plus_legacy_mixed8,T1
per_link,1,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.0033801533012565144,histogram_gradient_boosting,0.013657407407407408,ood:obss_plus_legacy_mixed8,model,0.003826911952570761,0.0029023670811679013,10,1000,obss_plus_legacy_mixed8,T1
per_link,2,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.004307736403564404,histogram_gradient_boosting,0.015046296296296295,ood:obss_plus_legacy_mixed8,model,0.004824675401481002,0.003827119456588788,10,1000,obss_plus_legacy_mixed8,T1
per_link,3,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.005484661895021837,histogram_gradient_boosting,0.015509259259259259,ood:obss_plus_legacy_mixed8,model,0.006241839794352294,0.004824823963938779,10,1000,obss_plus_legacy_mixed8,T1
per_link,4,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.007455254488066499,histogram_gradient_boosting,0.030787037037037036,ood:obss_plus_legacy_mixed8,model,0.008992459110036533,0.006243001996474149,10,1000,obss_plus_legacy_mixed8,T1
per_link,5,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.01170746921018632,histogram_gradient_boosting,0.04490740740740741,ood:obss_plus_legacy_mixed8,model,0.01554801039386765,0.008992772134256583,10,1000,obss_plus_legacy_mixed8,T1
per_link,6,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.02080145782649917,histogram_gradient_boosting,0.09930555555555555,ood:obss_plus_legacy_mixed8,model,0.02745815133653005,0.015551815688615628,10,1000,obss_plus_legacy_mixed8,T1
per_link,7,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.04036070595528231,histogram_gradient_boosting,0.1699074074074074,ood:obss_plus_legacy_mixed8,model,0.05824970068816467,0.027458963976850333,10,1000,obss_plus_legacy_mixed8,T1
per_link,8,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.09864187869522165,histogram_gradient_boosting,0.38101851851851853,ood:obss_plus_legacy_mixed8,model,0.1535830448867087,0.05825278589383748,10,1000,obss_plus_legacy_mixed8,T1
per_link,9,0.0933255836873714,4320,polling_1ms,10,F0+F1-degraded+F2:polling_1ms,0,0.35849999356434636,histogram_gradient_boosting,0.7076388888888889,ood:obss_plus_legacy_mixed8,model,0.9140826132731992,0.15361919813891492,10,1000,obss_plus_legacy_mixed8,T1
per_link,0,0.10182396772636276,34702,,10,,1,0.2104683091880317,retry_pressure,0.10881217220909457,in_distribution_test,heuristic,0.2104683091880317,0.2104683091880317,10,1000,,T1
per_link,1,0.10182396772636276,1,,10,,1,0.21461579857032823,retry_pressure,0.0,in_distribution_test,heuristic,0.21461579857032823,0.21461579857032823,10,1000,,T1
per_link,2,0.10182396772636276,2,,10,,1,0.2147351664906453,retry_pressure,0.0,in_distribution_test,heuristic,0.2147351664906453,0.2147351664906453,10,1000,,T1
per_link,3,0.10182396772636276,1,,10,,1,0.21622671970793175,retry_pressure,0.0,in_distribution_test,heuristic,0.21622671970793175,0.21622671970793175,10,1000,,T1
per_link,4,0.10182396772636276,3,,10,,1,0.21761446364648065,retry_pressure,0.3333333333333333,in_distribution_test,heuristic,0.21761446364648065,0.21761446364648065,10,1000,,T1
per_link,5,0.10182396772636276,5,,10,,1,0.2190645253179171,retry_pressure,0.2,in_distribution_test,heuristic,0.2190645253179171,0.2190645253179171,10,1000,,T1
per_link,6,0.10182396772636276,2,,10,,1,0.21932113894308278,retry_pressure,0.0,in_distribution_test,heuristic,0.21932113894308278,0.21932113894308278,10,1000,,T1
per_link,7,0.10182396772636276,4,,10,,1,0.21988323454688014,retry_pressure,0.0,in_distribution_test,heuristic,0.21988323454688014,0.21988323454688014,10,1000,,T1
per_link,8,0.10182396772636276,1,,10,,1,0.22125262805444612,retry_pressure,0.0,in_distribution_test,heuristic,0.22125262805444612,0.22125262805444612,10,1000,,T1
per_link,9,0.10182396772636276,1279,,10,,1,0.34413553774428934,retry_pressure,0.23846755277560594,in_distribution_test,heuristic,0.39413157407852856,0.2230879651572818,10,1000,,T1
per_link,0,0.197058096357678,42689,,10,,1,0.2104683091880317,retry_pressure,0.011923446321066317,ood:obss_only,heuristic,0.2104683091880317,0.2104683091880317,10,1000,obss_only,T1
per_link,1,0.197058096357678,2,,10,,1,0.21761446364648065,retry_pressure,0.0,ood:obss_only,heuristic,0.21761446364648065,0.21761446364648065,10,1000,obss_only,T1
per_link,2,0.197058096357678,1,,10,,1,0.2190645253179171,retry_pressure,1.0,ood:obss_only,heuristic,0.2190645253179171,0.2190645253179171,10,1000,obss_only,T1
per_link,3,0.197058096357678,89,,10,,1,0.22426154481393412,retry_pressure,0.14606741573033707,ood:obss_only,heuristic,0.2242615448139341,0.2242615448139341,10,1000,obss_only,T1
per_link,4,0.197058096357678,2,,10,,1,0.22694215175871474,retry_pressure,0.5,ood:obss_only,heuristic,0.22694215175871474,0.22694215175871474,10,1000,obss_only,T1
per_link,5,0.197058096357678,44,,10,,1,0.23623788807462204,retry_pressure,0.1590909090909091,ood:obss_only,heuristic,0.23623788807462195,0.23623788807462195,10,1000,obss_only,T1
